beaglebone,22.4,42.2,23.00,90135.00,976.10,90138.00,0.0,0.0,,Sat Mar 19 23:30:05 IST 2016,
beaglebone,22.4,42.2,22.90,90118.00,977.01,90124.00,0.0,0.0,,Sat Mar 19 23:33:04 IST 2016,
beaglebone,22.3,42.2,23.30,90129.00,975.55,90136.00,0.0,0.0,,Sat Mar 19 23:36:03 IST 2016,
beaglebone,22.8,46.4,,0.0,0.0,,Sat Mar 19 23:39:03 IST 2016,
beaglebone,23.2,41.8,23.30,90118.00,978.30,90125.00,0.0,0.0,,Sat Mar 19 23:42:04 IST 2016,
beaglebone,22.8,42.7,23.60,90123.00,977.56,90128.00,0.0,0.0,,Sat Mar 19 23:45:03 IST 2016,
beaglebone,23.1,49.1,23.70,90123.00,976.92,90128.00,0.0,0.0,,Sat Mar 19 23:48:03 IST 2016,
beaglebone,23.5,40.7,23.80,90119.00,977.11,90132.00,0.0,0.0,,Sat Mar 19 23:51:05 IST 2016,
beaglebone,23.5,41.9,23.90,90115.00,978.11,90113.00,0.0,0.0,,Sat Mar 19 23:54:09 IST 2016,
beaglebone,23.5,41.1,23.50,90113.00,978.48,90115.00,0.5588,0.02,,Sat Mar 19 23:57:03 IST 2016,
beaglebone,22.9,41.2,23.30,90119.00,978.48,90109.00,0.2794,0.0,,Sun Mar 20 00:00:03 IST 2016,
beaglebone,22.1,41.5,23.20,90112.00,978.85,90112.00,0.0,0.0,,Sun Mar 20 00:03:08 IST 2016,
beaglebone,22.1,41.5,23.10,90108.00,978.66,90112.00,0.0,0.0,,Sun Mar 20 00:06:04 IST 2016,
beaglebone,22.1,41.8,23.00,90092.00,980.04,90085.00,0.0,0.0,,Sun Mar 20 00:09:03 IST 2016,
beaglebone,21.9,41.6,23.00,90076.00,980.49,90090.00,0.0,0.0,,Sun Mar 20 00:12:06 IST 2016,
beaglebone,21.9,41.6,22.90,90080.00,981.04,90081.00,0.0,0.0,,Sun Mar 20 00:15:03 IST 2016,
beaglebone,21.8,41.7,22.80,90067.00,983.06,90065.00,0.0,0.0,,Sun Mar 20 00:18:19 IST 2016,
beaglebone,21.7,41.7,22.80,90057.00,983.79,90056.00,0.0,0.0,,Sun Mar 20 00:21:03 IST 2016,
beaglebone,21.8,41.7,22.70,90059.00,983.24,90059.00,0.0,0.0,,Sun Mar 20 00:24:03 IST 2016,
beaglebone,21.7,41.6,22.50,90047.00,984.89,90049.00,0.0,0.0,,Sun Mar 20 00:27:04 IST 2016,
beaglebone,21.4,42.2,22.20,90040.00,984.98,90044.00,0.0,0.0,,Sun Mar 20 00:30:03 IST 2016,
beaglebone,21.0,43.3,22.00,90022.00,986.36,90024.00,0.0,0.0,,Sun Mar 20 00:33:06 IST 2016,
beaglebone,21.0,43.3,21.80,90024.00,986.17,90023.00,0.0,0.0,,Sun Mar 20 00:36:03 IST 2016,
beaglebone,20.9,43.8,21.70,90024.00,985.81,90029.00,0.0,0.0,,Sun Mar 20 00:39:03 IST 2016,
beaglebone,20.8,44.2,21.70,90017.00,987.18,90025.00,0.0,0.0,,Sun Mar 20 00:42:04 IST 2016,
beaglebone,20.7,44.1,21.60,89994.00,989.10,90006.00,0.0,0.0,,Sun Mar 20 00:45:03 IST 2016,
beaglebone,20.6,44.3,21.60,90004.00,987.46,90006.00,0.0,0.0,,Sun Mar 20 00:48:03 IST 2016,
beaglebone,20.5,44.5,21.50,89991.00,988.65,89995.00,0.0,0.0,,Sun Mar 20 00:51:03 IST 2016,
beaglebone,20.3,44.2,21.40,89994.00,988.83,89994.00,0.0,0.0,,Sun Mar 20 00:54:05 IST 2016,
beaglebone,20.3,44.2,21.30,89991.00,989.38,89989.00,0.0,0.0,,Sun Mar 20 00:57:03 IST 2016,
beaglebone,20.3,44.6,21.30,89986.00,989.38,89989.00,0.0,0.0,,Sun Mar 20 01:00:03 IST 2016,
beaglebone,20.2,44.6,21.20,90002.00,988.46,89998.00,0.0,0.0,,Sun Mar 20 01:03:03 IST 2016,
beaglebone,20.2,44.7,21.20,89997.00,988.28,90002.00,0.0,0.0,,Sun Mar 20 01:06:03 IST 2016,
beaglebone,20.0,45.2,21.10,89993.00,989.01,89995.00,0.0,0.0,,Sun Mar 20 01:09:06 IST 2016,
beaglebone,20.0,45.0,21.00,89993.00,989.29,89990.00,0.0,0.0,,Sun Mar 20 01:12:06 IST 2016,
beaglebone,19.9,45.2,21.00,89990.00,988.74,89997.00,0.0,0.0,,Sun Mar 20 01:15:06 IST 2016,
beaglebone,19.9,45.7,20.90,89997.00,988.46,89999.00,0.0,0.0,,Sun Mar 20 01:18:06 IST 2016,
beaglebone,19.8,45.6,20.90,89994.00,988.55,90004.00,0.0,0.0,,Sun Mar 20 01:21:03 IST 2016,
beaglebone,19.8,45.8,20.80,90009.00,988.65,90000.00,0.0,0.0,,Sun Mar 20 01:24:03 IST 2016,
beaglebone,19.7,45.7,20.80,90002.00,988.65,90008.00,0.0,0.0,,Sun Mar 20 01:27:09 IST 2016,
beaglebone,19.7,45.7,20.70,90008.00,987.09,90020.00,0.0,0.0,,Sun Mar 20 01:30:03 IST 2016,
beaglebone,19.7,45.8,20.70,90029.00,986.26,90023.00,0.0,0.0,,Sun Mar 20 01:33:03 IST 2016,
beaglebone,19.6,46.0,20.60,90019.00,986.63,90016.00,0.0,0.0,,Sun Mar 20 01:36:06 IST 2016,
beaglebone,19.6,46.1,20.60,90036.00,985.62,90040.00,0.0,0.0,,Sun Mar 20 01:39:03 IST 2016,
beaglebone,19.5,46.1,20.50,90025.00,987.09,90028.00,0.0,0.0,,Sun Mar 20 01:42:08 IST 2016,
beaglebone,19.5,46.1,20.50,90028.00,985.99,90031.00,0.0,0.0,,Sun Mar 20 01:45:03 IST 2016,
beaglebone,19.4,46.0,20.50,90019.00,986.91,90022.00,0.0,0.0,,Sun Mar 20 01:48:08 IST 2016,
beaglebone,19.4,45.8,,0.0,0.0,,Sun Mar 20 01:51:06 IST 2016,
beaglebone,19.4,45.8,20.30,90003.00,987.36,90005.00,0.0,0.0,,Sun Mar 20 01:54:03 IST 2016,
beaglebone,19.3,45.9,20.30,90000.00,988.19,90002.00,0.0,0.0,,Sun Mar 20 01:57:13 IST 2016,
beaglebone,19.3,45.9,20.30,89997.00,988.19,90000.00,0.0,0.0,,Sun Mar 20 02:00:04 IST 2016,
beaglebone,19.3,45.9,20.20,89994.00,988.46,90006.00,0.0,0.0,,Sun Mar 20 02:03:03 IST 2016,
beaglebone,19.2,45.7,,0.0,0.0,,Sun Mar 20 02:06:03 IST 2016,
beaglebone,19.2,45.5,20.20,89989.00,989.56,89987.00,0.0,0.0,,Sun Mar 20 02:09:06 IST 2016,
beaglebone,19.2,45.4,20.10,89980.00,990.39,89979.00,0.2794,0.0,,Sun Mar 20 02:12:03 IST 2016,
beaglebone,19.1,45.8,20.10,89975.00,990.66,89981.00,0.0,0.0,,Sun Mar 20 02:15:03 IST 2016,
beaglebone,19.1,46.8,20.10,89970.00,990.94,89968.00,0.0,0.0,,Sun Mar 20 02:18:06 IST 2016,
beaglebone,19.1,46.8,20.10,89970.00,991.49,89971.00,0.0,0.0,,Sun Mar 20 02:21:03 IST 2016,
beaglebone,19.1,46.7,20.00,89962.00,991.95,89966.00,0.0,0.0,,Sun Mar 20 02:24:04 IST 2016,
beaglebone,19.1,46.9,20.00,89960.00,992.40,89962.00,0.0,0.0,,Sun Mar 20 02:27:03 IST 2016,
beaglebone,19.1,46.9,20.00,89953.00,992.59,89949.00,0.0,0.0,,Sun Mar 20 02:30:03 IST 2016,
beaglebone,19.1,47.0,20.00,89959.00,992.13,89956.00,0.0,0.0,,Sun Mar 20 02:33:03 IST 2016,
beaglebone,19.0,46.9,20.00,89966.00,991.95,89960.00,0.0,0.0,,Sun Mar 20 02:36:03 IST 2016,
beaglebone,19.0,47.4,19.90,89950.00,992.50,89960.00,0.0,0.0,,Sun Mar 20 02:39:08 IST 2016,
beaglebone,19.8,54.1,20.30,89958.00,992.22,89956.00,0.0,0.0,,Sun Mar 20 02:42:06 IST 2016,
beaglebone,20.1,50.9,20.60,89970.00,991.76,89976.00,0.0,0.0,,Sun Mar 20 02:45:05 IST 2016,
beaglebone,20.1,48.0,20.80,89959.00,992.31,89960.00,0.0,0.0,225,Mon Mar  2 02:18:04 IST 2015,
beaglebone,20.4,48.5,20.90,89962.00,991.58,89966.00,0.8382,0.0,225,Mon Mar  2 02:21:09 IST 2015,
beaglebone,20.5,50.0,21.10,89971.00,990.57,89971.00,0.0,0.0,225,Mon Mar  2 02:24:06 IST 2015,
beaglebone,20.7,50.3,21.30,89966.00,992.04,89963.00,0.0,0.0,225,Mon Mar  2 02:27:06 IST 2015,
beaglebone,20.7,50.9,21.30,89962.00,991.95,89960.00,0.0,0.0,225,Mon Mar  2 02:30:03 IST 2015,
beaglebone,20.9,49.6,21.40,89956.00,991.95,89959.00,0.0,0.0,225,Sun Mar 20 03:06:03 IST 2016,
beaglebone,20.9,49.1,21.40,89954.00,992.86,89959.00,0.0,0.0,225,Sun Mar 20 03:09:04 IST 2016,
beaglebone,20.8,50.0,21.40,89951.00,992.95,89952.00,0.0,0.0,225,Sun Mar 20 03:12:07 IST 2016,
beaglebone,21.2,51.1,22.10,89952.00,992.40,89957.00,0.0,0.0,225,Sun Mar 20 03:15:05 IST 2016,
beaglebone,21.2,50.9,21.70,89958.00,992.50,89958.00,0.0,0.0,225,Sun Mar 20 03:18:03 IST 2016,
beaglebone,21.1,48.6,21.80,89951.00,992.40,89955.00,0.0,0.0,225,Sun Mar 20 03:21:13 IST 2016,
